uid,usColor,usOpacity,mexicoColor,mexicoOpacity,canadaColor,canadaOpacity
U18091,darkgreen,0.000601434973997,darkorange,0.0968283614195,darkorange,0.224828492762
U18093,darkgreen,0.000623199346532,darkorange,0.0,darkorange,0.0
U18095,darkgreen,0.000527406029438,darkorange,0.193656722839,darkorange,0.290485084258
U18097,darkgreen,0.000681160653691,darkorange,0.010961997905,darkorange,0.26914507506
U18099,darkgreen,0.000512037069277,darkorange,0.0,darkorange,0.0968283614195
U18101,darkgreen,0.000538838842977,darkorange,0.0,darkorange,0.0
U18103,darkgreen,0.00041749522061,darkorange,0.0,darkorange,0.0968283614195
U18105,darkgreen,0.000772146397984,darkgreen,0.281469453199,darkorange,0.0968283614195
U18107,darkgreen,0.000584901608878,darkorange,0.0,darkorange,0.0
U18109,darkgreen,0.000341831229773,darkorange,0.0968283614195,darkorange,0.153469321856
U18111,darkgreen,0.000217591627853,darkorange,0.0,darkorange,0.0
U18113,darkgreen,0.000288922123339,darkorange,0.0,darkorange,0.153469321856
U18115,darkgreen,0.000301877582281,darkorange,0.0,darkorange,0.0
U18117,darkgreen,0.000865826337215,darkorange,0.0,darkorange,0.0
U18119,darkgreen,0.000424160476083,darkorange,0.0,darkorange,0.0
U18121,darkgreen,0.000374013066359,darkorange,0.0,darkgreen,0.250297683276
U18123,darkgreen,0.00073609313851,darkorange,0.0,darkorange,0.0
U18125,darkgreen,0.000690486654319,darkorange,0.0,darkorange,0.0
U18127,darkgreen,0.000499009462382,darkorange,0.250297683276,darkorange,0.368659938445
U18129,darkgreen,0.000557147343505,darkorange,0.0,darkorange,0.0
U18131,darkgreen,0.000521786940559,darkorange,0.0,darkorange,0.0
U18133,darkgreen,0.000494992458114,darkorange,0.0,darkgreen,0.290485084258
U18135,darkgreen,0.000545776494348,darkorange,0.0,darkorange,0.0968283614195
U18137,darkgreen,0.000510053549968,darkorange,0.0,darkorange,0.0
U18139,darkgreen,0.000354839531563,darkorange,0.0,darkorange,0.0
U18141,darkgreen,0.000667680966342,darkgreen,0.0351070666866,darkorange,0.425300898882
U18143,darkgreen,0.000597587794105,darkorange,0.0,darkorange,0.0
U18145,darkgreen,0.000610051703162,darkorange,0.0,darkorange,0.0968283614195
U18147,darkgreen,0.000769226306787,darkorange,0.0,darkorange,0.0
U18149,darkgreen,0.000325184542973,darkorange,0.0,darkorange,0.0
U18151,darkgreen,0.00039122113102,darkorange,0.0,darkorange,0.0968283614195
U18153,darkgreen,0.000683578139898,darkorange,0.0,darkorange,0.0
U18155,darkgreen,0.00039295046118,darkorange,0.0,darkorange,0.0
U18157,darkgreen,0.00105429781072,darkorange,0.0968283614195,darkorange,0.153469321856
U18159,darkgreen,0.000555811595989,darkorange,0.0,darkorange,0.0
U18161,darkgreen,0.000387500378397,darkorange,0.0,darkorange,0.0
U18163,darkgreen,0.00111729343965,darkorange,0.153469321856,darkorange,0.153469321856
U18165,darkgreen,0.000424279132035,darkorange,0.0,darkgreen,0.0968283614195
U18167,darkgreen,0.000655907569666,darkorange,0.0968283614195,darkgreen,0.153469321856
U18169,darkgreen,0.000502044733855,darkorange,0.0,darkorange,0.0
U18171,darkgreen,0.000295544109189,darkorange,0.0,darkorange,0.0
U18173,darkgreen,0.000390055708723,darkorange,0.0968283614195,darkorange,0.0968283614195
U18175,darkgreen,0.000540489328794,darkorange,0.0,darkorange,0.0
U18177,darkgreen,0.000936707556479,darkorange,0.0,darkorange,0.0968283614195
U18179,darkgreen,0.000148874397931,darkorange,0.0,darkgreen,0.153469321856
U18181,darkgreen,0.000408415754516,darkorange,0.0,darkorange,0.0
U18183,darkgreen,0.000311142551982,darkorange,0.0,darkorange,0.0968283614195
U19001,darkgreen,0.000985150746084,darkorange,0.0,darkorange,0.0
U19003,darkgreen,0.00100283127611,darkorange,0.0,darkorange,0.0
U19005,darkgreen,0.00104219671863,darkorange,0.0,darkorange,0.0
U19007,darkgreen,0.00143891878423,darkorange,0.0,darkorange,0.0
U19009,darkgreen,0.000441836309839,darkorange,0.0,darkorange,0.0
U19011,darkgreen,0.000478764595154,darkorange,0.0,darkorange,0.0
U19013,darkgreen,0.00105046163935,darkorange,0.0,darkorange,0.0968283614195
U19015,darkgreen,0.000594021292704,darkorange,0.0,darkorange,0.0
U19017,darkgreen,0.000674772958606,darkorange,0.0,darkorange,0.0
U19019,darkgreen,0.000540262875952,darkorange,0.0,darkorange,0.0
U19021,darkgreen,0.00140801275215,darkorange,0.0,darkorange,0.0
U19023,darkgreen,0.000560195097087,darkorange,0.0,darkorange,0.0
U19025,darkgreen,0.00104942380783,darkorange,0.0,darkorange,0.0
U19027,darkgreen,0.00163227325662,darkorange,0.0,darkorange,0.0
U19029,darkgreen,0.000997817076986,darkorange,0.0,darkorange,0.0
U19031,darkgreen,0.000408835256037,darkorange,0.0,darkorange,0.0
U19033,darkgreen,0.00101448373845,darkorange,0.0,darkorange,0.0
U19035,darkgreen,0.000772502227631,darkorange,0.0,darkorange,0.0
U19037,darkgreen,0.00112786838505,darkorange,0.0,darkorange,0.0
U19039,darkgreen,0.00161342078588,darkorange,0.0,darkorange,0.0
U19041,darkgreen,0.00131168848079,darkorange,0.0,darkorange,0.0
U19043,darkgreen,0.00083806053733,darkorange,0.0,darkorange,0.0
U19045,darkgreen,0.000512168481468,darkorange,0.0,darkorange,0.0968283614195
U19047,darkgreen,0.00144976331297,darkorange,0.0,darkorange,0.0
U19049,darkgreen,0.000452816593693,darkorange,0.0968283614195,darkgreen,0.153469321856
U19051,darkgreen,0.000849779012191,darkorange,0.0,darkorange,0.0
U19053,darkgreen,0.000980311369268,darkorange,0.0,darkorange,0.0
U19055,darkgreen,0.000525494526279,darkorange,0.0,darkorange,0.0
U19057,darkgreen,0.00077824043531,darkorange,0.0,darkorange,0.0
U19059,darkgreen,0.00130352855807,darkorange,0.0,darkorange,0.0
U19061,darkgreen,0.000958365246456,darkorange,0.0,darkorange,0.0968283614195
U19063,darkgreen,0.000774465167797,darkorange,0.0,darkorange,0.0
U19065,darkgreen,0.00105549271949,darkorange,0.0,darkorange,0.0
U19067,darkgreen,0.000771626928535,darkorange,0.0,darkorange,0.0
U19069,darkgreen,0.000932708633543,darkorange,0.0,darkorange,0.0
U19071,darkgreen,0.000642271461695,darkorange,0.0,darkorange,0.0
U19073,darkgreen,0.00160630896187,darkorange,0.0,darkorange,0.0
U19075,darkgreen,0.000857793754108,darkorange,0.0,darkorange,0.0
U19077,darkgreen,0.000795978203963,darkorange,0.0,darkorange,0.0
U19079,darkgreen,0.00114036385795,darkorange,0.0,darkorange,0.0
U19081,darkgreen,0.00079787249841,darkorange,0.0,darkorange,0.0
U19083,darkgreen,0.00146430897214,darkorange,0.0,darkorange,0.0
U19085,darkgreen,0.00100590027319,darkorange,0.0,darkorange,0.0
U19087,darkgreen,0.000770050441649,darkorange,0.0,darkorange,0.0
U19089,darkgreen,0.000876611193851,darkorange,0.0,darkorange,0.0
U19091,darkgreen,0.000939296905779,darkorange,0.0,darkorange,0.0
U19093,darkgreen,0.00192418740397,darkorange,0.0,darkorange,0.0
U19095,darkgreen,0.00104311042347,darkorange,0.0,darkorange,0.0
U19097,darkgreen,0.00056747727397,darkorange,0.0,darkorange,0.0
U19099,darkgreen,0.000799394438036,darkorange,0.0,darkorange,0.0
U19101,darkgreen,0.00166838855783,darkorange,0.0,darkorange,0.0
U19103,darkgreen,0.000742591631784,darkorange,0.0968283614195,darkorange,0.153469321856
U19105,darkgreen,0.000351873729719,darkorange,0.0,darkorange,0.0
U19107,darkgreen,0.000862976006789,darkorange,0.0,darkorange,0.0
U19109,darkgreen,0.000712724999322,darkorange,0.0,darkorange,0.0
U19111,darkgreen,0.000710459493675,darkorange,0.0,darkorange,0.0
U19113,darkgreen,0.00100439351923,darkorange,0.0968283614195,darkorange,0.193656722839
U19115,darkgreen,0.000503401614447,darkorange,0.0,darkgreen,0.153469321856
U19117,darkgreen,0.00167874394162,darkorange,0.0,darkorange,0.0
U19119,darkgreen,0.00127575130351,darkorange,0.0,darkorange,0.0
U19121,darkgreen,0.000759620125372,darkorange,0.0,darkorange,0.0
U19123,darkgreen,0.000865837635119,darkorange,0.0,darkorange,0.0
U19125,darkgreen,0.00114105384526,darkorange,0.0,darkorange,0.0
U19127,darkgreen,0.00132455467049,darkorange,0.0,darkorange,0.0
U19129,darkgreen,0.00103719231173,darkorange,0.0,darkorange,0.0
U19131,darkgreen,0.000934410151785,darkorange,0.0,darkorange,0.0
U19133,darkgreen,0.00130415263826,darkorange,0.0,darkorange,0.0
U19135,darkgreen,0.00103581988924,darkorange,0.0,darkorange,0.0
U19137,darkgreen,0.00136420807656,darkorange,0.0,darkorange,0.0
U19139,darkgreen,0.000806163905206,darkorange,0.0,darkorange,0.0
U19141,darkgreen,0.00108039051158,darkorange,0.0,darkorange,0.0
U19143,darkgreen,0.00117665101057,darkorange,0.0,darkorange,0.0
U19145,darkgreen,0.00140839299428,darkorange,0.0,darkorange,0.0
U19147,darkgreen,0.00140396957487,darkorange,0.0,darkorange,0.0
U19149,darkgreen,0.00101145080479,darkorange,0.0,darkorange,0.0
U19151,darkgreen,0.000918609771331,darkorange,0.0,darkorange,0.0
U19153,darkgreen,0.00125524906039,darkorange,0.224828492762,darkorange,0.0
U19155,darkgreen,0.000587702438876,darkorange,0.153469321856,darkorange,0.153469321856
U19157,darkgreen,0.00163659876574,darkorange,0.0,darkorange,0.0
U19159,darkgreen,0.00133892843076,darkorange,0.0,darkorange,0.0
U19161,darkgreen,0.00096618573177,darkorange,0.0,darkorange,0.0
U19163,darkgreen,0.000690596843797,darkorange,0.193656722839,darkorange,0.250297683276
U19165,darkgreen,0.00141064135808,darkorange,0.0,darkorange,0.0
U19167,darkgreen,0.00186207180545,darkorange,0.0,darkorange,0.0
U19169,darkgreen,0.000841354635759,darkorange,0.0968283614195,darkorange,0.0968283614195
U19171,darkgreen,0.000823387567612,darkorange,0.0,darkorange,0.0
U19173,darkgreen,0.000425571682797,darkorange,0.0,darkorange,0.0
U19175,darkgreen,0.0016001755363,darkorange,0.0,darkorange,0.0
U19177,darkgreen,0.000960098602912,darkorange,0.0,darkorange,0.0
U19179,darkgreen,0.00129485373359,darkorange,0.0,darkorange,0.0
U19181,darkgreen,0.000481754078831,darkorange,0.0968283614195,darkorange,0.0968283614195
U19183,darkgreen,0.000727122656316,darkorange,0.0,darkorange,0.0
U19185,darkgreen,0.00138311819833,darkorange,0.0,darkorange,0.0
U19187,darkgreen,0.00135352335616,darkorange,0.0,darkorange,0.0
U19189,darkgreen,0.000877890064963,darkorange,0.0,darkorange,0.0
U19191,darkgreen,0.00133759295409,darkorange,0.0,darkorange,0.0
U19193,darkgreen,0.00103842973881,darkorange,0.0968283614195,darkorange,0.153469321856
U19195,darkgreen,0.000511699461663,darkorange,0.0,darkorange,0.0
U19197,darkgreen,0.000851505631092,darkorange,0.0,darkorange,0.0
U20001,darkgreen,0.000923429122068,darkorange,0.0,darkorange,0.0
U20003,darkgreen,0.000575662065345,darkorange,0.0,darkorange,0.0
U20005,darkgreen,0.00088643606657,darkorange,0.0,darkorange,0.0
U20007,darkgreen,0.00039295046118,darkorange,0.0,darkorange,0.0
U20009,darkgreen,0.0020902204958,darkorange,0.0,darkorange,0.0
U20011,darkgreen,0.000793716890063,darkorange,0.0,darkorange,0.0
U20013,darkgreen,0.000745035349145,darkorange,0.0,darkorange,0.0
U20015,darkgreen,0.000693464774931,darkorange,0.153469321856,darkorange,0.0968283614195
U20017,darkgreen,0.000798252439762,darkorange,0.0,darkorange,0.0
U20019,darkgreen,0.00119295171474,darkorange,0.0,darkorange,0.0
U20021,darkgreen,0.000520161491649,darkorange,0.0,darkorange,0.0
U20023,darkgreen,0.00285099276733,darkorange,0.0,darkorange,0.0
U20025,darkgreen,0.00224412531844,darkorange,0.0,darkorange,0.0
U20027,darkgreen,0.00116997163655,darkorange,0.0,darkorange,0.0
U20029,darkgreen,0.00204234334953,darkorange,0.0,darkorange,0.0
U20031,darkgreen,0.000884140906061,darkorange,0.0,darkorange,0.0
U20033,darkgreen,0.00103862037433,darkorange,0.0,darkorange,0.0
U20035,darkgreen,0.0011918490798,darkorange,0.0,darkorange,0.0
U20037,darkgreen,0.000983763198345,darkorange,0.0,darkorange,0.0
U20039,darkgreen,0.00116899256936,darkorange,0.0,darkorange,0.0
U20041,darkgreen,0.000897444215935,darkorange,0.0,darkorange,0.0
U20043,darkgreen,0.000438599408458,darkorange,0.0,darkorange,0.0
U20045,darkgreen,0.000815356631604,darkorange,0.153469321856,darkorange,0.0968283614195
U20047,darkgreen,0.00144761706681,darkorange,0.0,darkorange,0.0
U20049,darkgreen,0.000820925752353,darkorange,0.0,darkorange,0.0
U20051,darkgreen,0.00239709250959,darkorange,0.0,darkorange,0.0
U20053,darkgreen,0.0019417211022,darkorange,0.0,darkorange,0.0
U20055,darkgreen,0.00165712259755,darkgreen,0.224828492762,darkorange,0.0
U20057,darkgreen,0.000471143100355,darkgreen,0.347126044695,darkorange,0.0
U20059,darkgreen,0.000805153795732,darkorange,0.0,darkorange,0.0
U20061,darkgreen,0.000779398321819,darkorange,0.0,darkorange,0.0
U20063,darkgreen,0.00336627847456,darkorange,0.0,darkorange,0.0
U20065,darkgreen,0.00333945297341,darkorange,0.0,darkorange,0.0
U20067,darkgreen,0.00302597673054,darkorange,0.0,darkorange,0.0
U20069,darkgreen,0.00235393691458,darkorange,0.0,darkorange,0.0
U20071,darkgreen,0.0085992557984,darkorange,0.0,darkorange,0.0
U20073,darkgreen,0.000849943150344,darkorange,0.0,darkorange,0.0
U20075,darkgreen,0.00258699609642,darkorange,0.0,darkorange,0.0
U20077,darkgreen,0.00113113004118,darkorange,0.0,darkorange,0.0
U20079,darkgreen,0.000840143710341,darkorange,0.0,darkorange,0.0
U20081,darkgreen,0.0032716670271,darkorange,0.0,darkorange,0.0
U20083,darkgreen,0.00259902932899,darkorange,0.0,darkorange,0.0
U20085,darkgreen,0.000781232637102,darkorange,0.0,darkorange,0.0
U20087,darkgreen,0.000608484580406,darkorange,0.0,darkorange,0.0
U20089,darkgreen,0.00143571455781,darkorange,0.0,darkorange,0.0
U20091,darkgreen,0.000478010011014,darkorange,0.221689174202,darkorange,0.470390339565
U20093,darkgreen,0.00295138717809,darkorange,0.0,darkorange,0.0
U20095,darkgreen,0.00099710485318,darkorange,0.0,darkorange,0.0
U20097,darkgreen,0.00153230563978,darkorange,0.0,darkorange,0.0
U20099,darkorange,8.45348266871e-05,darkorange,0.0,darkgreen,0.306938643712
U20101,darkgreen,0.00469603199931,darkorange,0.0,darkorange,0.0
U20103,darkgreen,0.000696381286784,darkorange,0.0968283614195,darkorange,0.0968283614195
U20105,darkgreen,0.00117390436053,darkorange,0.0,darkorange,0.0
U20107,darkgreen,0.00062953597682,darkorange,0.0,darkorange,0.0
U20109,darkgreen,0.00237445597996,darkorange,0.0,darkorange,0.0
U20111,darkgreen,0.00118754297066,darkorange,0.0,darkorange,0.0
U20113,darkgreen,0.00141884961289,darkorange,0.0,darkorange,0.0
U20115,darkgreen,0.000980311369268,darkorange,0.0,darkorange,0.0
U20117,darkgreen,0.000850497585047,darkorange,0.0,darkorange,0.0
U20119,darkgreen,0.00243422262223,darkorange,0.0,darkorange,0.0
U20121,darkgreen,0.000584598556204,darkorange,0.0,darkorange,0.0
U20123,darkgreen,0.00182014036645,darkorange,0.0,darkorange,0.0
U20125,darkgreen,0.0010404054731,darkorange,0.0,darkorange,0.0
U20127,darkgreen,0.000477586095391,darkorange,0.0,darkorange,0.0
U20129,darkgreen,0.00342124357338,darkorange,0.0,darkorange,0.0
U20131,darkgreen,0.000630672840231,darkorange,0.0,darkorange,0.0
U20133,darkgreen,0.000874181806704,darkorange,0.0,darkorange,0.0
U20135,darkgreen,0.00170360400194,darkorange,0.0,darkorange,0.0
U20137,darkgreen,0.0021246614408,darkorange,0.0,darkorange,0.0
U20139,darkgreen,0.000687583653153,darkorange,0.0,darkorange,0.0
U20141,darkgreen,0.00176829952091,darkorange,0.0,darkorange,0.0
U20143,darkgreen,0.000818254322303,darkorange,0.0,darkorange,0.0
U20145,darkgreen,0.00210862564886,darkorange,0.0,darkorange,0.0
U20147,darkgreen,0.00246524862844,darkorange,0.0,darkorange,0.0
U20149,darkgreen,0.000570659100983,darkorange,0.0,darkorange,0.0
U20151,darkgreen,0.00212555947267,darkorange,0.0,darkorange,0.0
U20153,darkgreen,0.0046057071691,darkorange,0.0,darkorange,0.0
U20155,darkgreen,0.00122039620245,darkorange,0.0,darkorange,0.0
U20157,darkgreen,0.000987239422278,darkorange,0.0,darkorange,0.0
U20159,darkgreen,0.00165933706731,darkorange,0.0,darkorange,0.0
U20161,darkgreen,0.00123098398808,darkorange,0.0968283614195,darkorange,0.0
U20163,darkgreen,0.00177956287886,darkorange,0.0,darkorange,0.0
U20165,darkgreen,0.00087582604657,darkorange,0.0,darkorange,0.0
U20167,darkgreen,0.00176457668597,darkorange,0.0,darkorange,0.0
U20169,darkgreen,0.00262754699712,darkorange,0.0,darkorange,0.0
U20171,darkgreen,0.00276630419436,darkorange,0.0,darkorange,0.0
U20173,darkgreen,0.00198203103015,darkorange,0.0,darkgreen,0.181501773219
U20175,darkgreen,0.00111947545629,darkgreen,0.250297683276,darkorange,0.0
U20177,darkgreen,0.00180835919255,darkorange,0.0968283614195,darkorange,0.0968283614195
U20179,darkgreen,0.00296600944186,darkorange,0.0,darkorange,0.0
U20181,darkgreen,0.00224954614499,darkorange,0.0,darkorange,0.0
U20183,darkgreen,0.00262754699712,darkorange,0.0,darkorange,0.0
U20185,darkgreen,0.000738471130338,darkorange,0.0,darkorange,0.0
U20187,darkgreen,0.00272581910587,darkorange,0.0,darkorange,0.0
U20189,darkgreen,0.00292053418169,darkorange,0.0,darkorange,0.0
U20191,darkgreen,0.000752912004578,darkorange,0.0,darkorange,0.0
U20193,darkgreen,0.00146661501286,darkorange,0.0,darkorange,0.0
U20195,darkgreen,0.00230904094864,darkorange,0.0,darkorange,0.0
U20197,darkgreen,0.000252839520313,darkorange,0.0,darkorange,0.0
U20199,darkgreen,0.00421219238824,darkorange,0.0,darkorange,0.0
U20201,darkgreen,0.000962303209543,darkorange,0.0,darkorange,0.0
U20203,darkgreen,0.00199565960936,darkgreen,0.153469321856,darkorange,0.0
U20205,darkgreen,0.000824965764717,darkorange,0.0,darkorange,0.0
U20207,darkgreen,0.000886947721416,darkorange,0.0,darkorange,0.0
U20209,darkgreen,0.000523635848239,darkgreen,0.113281920873,darkorange,0.224828492762
U21001,darkgreen,0.000771648786837,darkorange,0.0,darkorange,0.0
U21003,darkgreen,0.000871662234983,darkorange,0.0,darkorange,0.0
U21005,darkgreen,0.000701040933489,darkorange,0.0,darkorange,0.0
U21007,darkgreen,0.00086400712048,darkorange,0.0,darkorange,0.0
U21009,darkgreen,0.00127312587858,darkorange,0.0,darkorange,0.0
U21011,darkgreen,0.000440327541371,darkorange,0.0,darkorange,0.0
U21013,darkgreen,0.00170409881642,darkorange,0.0,darkorange,0.0
U21015,darkgreen,0.000508635092647,darkorange,0.153469321856,darkorange,0.224828492762
U21017,darkgreen,0.000677578354329,darkorange,0.0,darkorange,0.0
U21019,darkgreen,0.000742348740988,darkorange,0.0,darkorange,0.0968283614195
U21021,darkgreen,0.000951183969146,darkorange,0.0,darkorange,0.0
U21023,darkgreen,0.000384151323549,darkorange,0.0,darkorange,0.0
U21025,darkgreen,0.00114829565891,darkorange,0.0,darkorange,0.0
U21027,darkgreen,0.000852877521826,darkorange,0.0,darkorange,0.0
U21029,darkgreen,0.000447201931867,darkorange,0.153469321856,darkorange,0.153469321856
U21031,darkgreen,0.00073138280597,darkorange,0.0,darkorange,0.0
U21033,darkgreen,0.000735056355271,darkorange,0.0,darkorange,0.0
U21035,darkgreen,0.00129131809551,darkorange,0.0,darkorange,0.0
U21037,darkgreen,0.000435127703306,darkorange,0.193656722839,darkorange,0.250297683276
U21039,darkgreen,0.00113196329527,darkorange,0.0,darkorange,0.0
U21041,darkgreen,0.000705882233837,darkorange,0.0,darkorange,0.0
U21043,darkgreen,0.000545561193107,darkorange,0.0,darkorange,0.0
U21045,darkgreen,0.000754423778736,darkorange,0.0,darkorange,0.0
U21047,darkgreen,0.00138930828711,darkorange,0.0,darkorange,0.0
U21049,darkgreen,0.000661249932342,darkorange,0.0,darkorange,0.0
U21051,darkgreen,0.00104364121816,darkorange,0.0,darkorange,0.0
U21053,darkgreen,0.000700220999137,darkorange,0.0,darkorange,0.0
U21055,darkgreen,0.0010122783197,darkorange,0.0,darkorange,0.0
U21057,darkgreen,0.000916028179676,darkorange,0.0,darkorange,0.0
U21059,darkgreen,0.00125308368881,darkorange,0.0968283614195,darkorange,0.0968283614195
U21061,darkgreen,0.000558031887885,darkorange,0.0,darkgreen,0.153469321856
U21063,darkgreen,0.00134272335712,darkorange,0.0,darkorange,0.0
U21065,darkgreen,0.00087467154761,darkorange,0.0,darkorange,0.0
U21067,darkgreen,0.000745308142962,darkorange,0.271831577026,darkorange,0.290485084258
U21069,darkgreen,0.000574216004469,darkorange,0.0,darkorange,0.0
U21071,darkgreen,0.00120505133511,darkorange,0.0,darkorange,0.0
U21073,darkgreen,0.00102911399587,darkorange,0.0,darkorange,0.0
U21075,darkgreen,0.00087582604657,darkorange,0.0,darkorange,0.0
U21077,darkgreen,0.000307899169916,darkorange,0.0,darkgreen,0.153469321856
U21079,darkgreen,0.000459066455977,darkorange,0.0,darkorange,0.0
U21081,darkgreen,0.000621527352154,darkorange,0.0,darkorange,0.0
U21083,darkgreen,0.000611352384228,darkorange,0.0,darkorange,0.0
U21085,darkgreen,0.00102696618059,darkorange,0.0,darkorange,0.0
U21087,darkgreen,0.000879765910822,darkorange,0.0,darkorange,0.0
U21089,darkgreen,0.000587585506638,darkorange,0.0,darkorange,0.0968283614195
U21091,darkgreen,0.000721467307149,darkorange,0.0,darkorange,0.0
U21093,darkgreen,0.000897530924023,darkorange,0.0968283614195,darkorange,0.0968283614195
U21095,darkgreen,0.00218465646506,darkorange,0.0,darkorange,0.0
U21097,darkgreen,0.00079407308505,darkorange,0.0,darkorange,0.0
U21099,darkgreen,0.00070147678095,darkgreen,0.193656722839,darkorange,0.0
U21101,darkgreen,0.000689847312225,darkorange,0.0,darkorange,0.0
U21103,darkgreen,0.000572723471043,darkorange,0.0,darkorange,0.0
U21105,darkgreen,0.000749030195846,darkorange,0.0,darkorange,0.0
U21107,darkgreen,0.00101494123233,darkorange,0.0,darkorange,0.0
U21109,darkgreen,0.00133528964183,darkorange,0.0,darkorange,0.0
U21111,darkgreen,0.000817118839638,darkorange,0.231644176043,darkorange,0.0401874009828
U21113,darkgreen,0.000592186351805,darkorange,0.0,darkorange,0.0968283614195
U21115,darkgreen,0.00101557062557,darkorange,0.0,darkorange,0.0
U21117,darkgreen,0.00036062758971,darkorange,0.306938643712,darkorange,0.378297814618
U21119,darkgreen,0.000805868380387,darkorange,0.0,darkorange,0.0
U21121,darkgreen,0.00142667245312,darkorange,0.0,darkorange,0.0
U21123,darkgreen,0.000704792872448,darkorange,0.0,darkorange,0.0
U21125,darkgreen,0.00085877604581,darkorange,0.0,darkorange,0.0
U21127,darkgreen,0.000927816092098,darkorange,0.0,darkorange,0.0
U21129,darkgreen,0.00170077559111,darkorange,0.0,darkorange,0.0
U21131,darkgreen,0.000928887184319,darkorange,0.0,darkorange,0.0
U21133,darkgreen,0.00127513839502,darkorange,0.0,darkorange,0.0
U21135,darkgreen,0.000602345727381,darkorange,0.0,darkorange,0.0
U21137,darkgreen,0.000697208246738,darkorange,0.0,darkorange,0.0
U21139,darkgreen,0.00088069809459,darkorange,0.0,darkorange,0.0
U21141,darkgreen,0.00110767238417,darkorange,0.0,darkorange,0.0
U21143,darkgreen,0.00120860563711,darkorange,0.0,darkorange,0.0
U21145,darkgreen,0.00122788777923,darkorange,0.0,darkorange,0.0
U21147,darkgreen,0.00129147727412,darkorange,0.0,darkorange,0.0
U21149,darkgreen,0.00092100180278,darkorange,0.0,darkorange,0.0
U21151,darkgreen,0.000738305550428,darkorange,0.0968283614195,darkorange,0.0968283614195
U21153,darkgreen,0.00116673942543,darkorange,0.0,darkorange,0.0
U21155,darkgreen,0.00084475441969,darkorange,0.0,darkorange,0.0
U21157,darkgreen,0.000565072471091,darkorange,0.0,darkgreen,0.271831577026
U21159,darkgreen,0.00111089091863,darkorange,0.0,darkorange,0.0
U21161,darkgreen,0.000796482469098,darkorange,0.0,darkorange,0.0
U21163,darkgreen,0.00050286468736,darkorange,0.0,darkorange,0.0
U21165,darkgreen,0.00112656898341,darkorange,0.0,darkorange,0.0
U21167,darkgreen,0.000768253797938,darkorange,0.0,darkorange,0.0
U21169,darkgreen,0.000667151266212,darkorange,0.0,darkorange,0.0
U21171,darkgreen,0.000552368441475,darkorange,0.0,darkorange,0.0
U21173,darkgreen,0.000422674443001,darkgreen,0.290485084258,darkorange,0.0
U21175,darkgreen,0.00123581572147,darkorange,0.0,darkorange,0.0
U21177,darkgreen,0.00109461300424,darkorange,0.0,darkorange,0.0
U21179,darkgreen,0.000743402770624,darkorange,0.0,darkorange,0.0
U21181,darkgreen,0.000370246166479,darkorange,0.0,darkorange,0.0
U21183,darkgreen,0.000782002940479,darkorange,0.0,darkorange,0.0
U21185,darkgreen,0.000588835588859,darkorange,0.0968283614195,darkorange,0.0968283614195
U21187,darkgreen,0.000370751526769,darkorange,0.0,darkorange,0.0
U21189,darkgreen,0.00191037229302,darkorange,0.0,darkorange,0.0
U21191,darkgreen,0.000632258646091,darkorange,0.0,darkorange,0.0
U21193,darkgreen,0.00203936172041,darkorange,0.0,darkorange,0.0
U21195,darkgreen,0.00124886729338,darkorange,0.0,darkorange,0.0
U21197,darkgreen,0.000527147028706,darkorange,0.0,darkorange,0.0
U21199,darkgreen,0.00151489722842,darkorange,0.0,darkorange,0.0
U21201,darkgreen,0.000495368592989,darkorange,0.0,darkorange,0.0
U21203,darkgreen,0.00112675071937,darkorange,0.0,darkorange,0.0
U21205,darkgreen,0.000828667435181,darkorange,0.0,darkorange,0.0
U21207,darkgreen,0.000700660011008,darkgreen,0.224828492762,darkorange,0.0
U21209,darkgreen,0.000789356469502,darkorange,0.0,darkorange,0.0
U21211,darkgreen,0.000698989961067,darkorange,0.0,darkorange,0.0
U21213,darkgreen,0.0010722817438,darkorange,0.0,darkorange,0.0
U21215,darkgreen,0.000640029424081,darkorange,0.0,darkorange,0.0
U21217,darkgreen,0.000982897964116,darkorange,0.0,darkorange,0.0
U21219,darkgreen,0.000948688174743,darkorange,0.0,darkorange,0.0
U21221,darkgreen,0.00073681866589,darkorange,0.0,darkorange,0.0
U21223,darkgreen,0.000395173663352,darkorange,0.0,darkorange,0.0
U21225,darkgreen,0.00112576790649,darkorange,0.0,darkorange,0.0
U21227,darkgreen,0.00132674171963,darkorange,0.0968283614195,darkorange,0.0
U21229,darkgreen,0.000753806962906,darkorange,0.0,darkorange,0.0
U21231,darkgreen,0.000430755188177,darkorange,0.0,darkgreen,0.271831577026
U21233,darkgreen,0.000797999105334,darkorange,0.0,darkorange,0.0
U21235,darkgreen,0.00116146778836,darkorange,0.0,darkorange,0.0
U21237,darkgreen,0.00123733135639,darkorange,0.0,darkorange,0.0
U21239,darkgreen,0.000247867218964,darkgreen,0.411319860556,darkorange,0.0
U22001,darkgreen,0.000524122121401,darkorange,0.224828492762,darkorange,0.0
U22003,darkgreen,0.000649053655576,darkorange,0.0,darkorange,0.0
U22005,darkgreen,0.000532009152244,darkorange,0.271831577026,darkorange,0.0
U22007,darkgreen,0.000177646781659,darkgreen,0.290485084258,darkorange,0.0
U22009,darkgreen,0.000692583455538,darkorange,0.0968283614195,darkorange,0.0
