uid,name,region,population,latitude,longitude
21119,Knott,KY,16346,37.354703,-82.949138
21121,Knox,KY,31883,36.887476,-83.85563
21123,Larue,KY,14193,37.545518,-85.697209
21125,Laurel,KY,58849,37.113268,-84.119395
21127,Lawrence,KY,15860,38.074459,-82.738305
21129,Lee,KY,7887,37.605383,-83.718497
21131,Leslie,KY,11310,37.087846,-83.388616
21133,Letcher,KY,24519,37.118503,-82.861175
21135,Lewis,KY,13870,38.532051,-83.373303
21137,Lincoln,KY,24742,37.457257,-84.658074
21139,Livingston,KY,9519,37.209517,-88.363426
21141,Logan,KY,26835,36.859829,-86.881436
21143,Lyon,KY,8314,37.023976,-88.083391
21145,McCracken,KY,65565,37.053688,-88.712378
21147,McCreary,KY,18306,36.731136,-84.491052
21149,McLean,KY,9531,37.530575,-87.262931
21151,Madison,KY,82916,37.723528,-84.277008
21153,Magoffin,KY,13333,37.698954,-83.069716
21155,Marion,KY,19820,37.552247,-85.269242
21157,Marshall,KY,31448,36.882017,-88.332752
21159,Martin,KY,12929,37.796774,-82.506623
21161,Mason,KY,17490,38.594068,-83.828052
21163,Meade,KY,28602,37.967476,-86.200863
21165,Menifee,KY,6306,37.950715,-83.597345
21167,Mercer,KY,21331,37.812085,-84.879695
21169,Metcalfe,KY,10099,36.990394,-85.629554
21171,Monroe,KY,10963,36.714077,-85.713508
21173,Montgomery,KY,26499,38.038138,-83.912338
21175,Morgan,KY,13923,37.92294,-83.258944
21177,Muhlenberg,KY,31499,37.213816,-87.134092
21179,Nelson,KY,43437,37.803188,-85.465955
21181,Nicholas,KY,7135,38.337132,-84.025554
21183,Ohio,KY,23842,37.477859,-86.844871
21185,Oldham,KY,60316,38.400046,-85.456059
21187,Owen,KY,10841,38.499603,-84.841509
21189,Owsley,KY,4755,37.423452,-83.691566
21191,Pendleton,KY,14877,38.690765,-84.354041
21193,Perry,KY,28712,37.241282,-83.217772
21195,Pike,KY,65024,37.482067,-82.402869
21197,Powell,KY,12613,37.810379,-83.826985
21199,Pulaski,KY,63063,37.108312,-84.579986
21201,Robertson,KY,2282,38.513826,-84.063757
21203,Rockcastle,KY,17056,37.36122,-84.314419
21205,Rowan,KY,23333,38.205894,-83.425969
21207,Russell,KY,17565,36.989127,-85.058976
21209,Scott,KY,47173,38.289882,-84.579376
21211,Shelby,KY,42074,38.239426,-85.22836
21213,Simpson,KY,17327,36.740863,-86.581464
21215,Spencer,KY,17061,38.026976,-85.321525
21217,Taylor,KY,24512,37.365106,-85.326698
21219,Todd,KY,12460,36.840338,-87.183642
21221,Trigg,KY,14339,36.807681,-87.858652
21223,Trimble,KY,8809,38.618193,-85.355171
21225,Union,KY,15007,37.658029,-87.95165
21227,Warren,KY,113792,36.995634,-86.423579
21229,Washington,KY,11717,37.754209,-85.175416
21231,Wayne,KY,20813,36.802011,-84.83044
21233,Webster,KY,13621,37.520021,-87.685095
21235,Whitley,KY,35637,36.758021,-84.14455
21237,Wolfe,KY,7355,37.743774,-83.495068
21239,Woodford,KY,24939,38.042789,-84.748147
22001,Acadia,LA,61773,30.291497,-92.411037
22003,Allen,LA,25764,30.652744,-92.819605
22005,Ascension,LA,107215,30.202946,-90.910023
22007,Assumption,LA,23421,29.899884,-91.050528
22009,Avoyelles,LA,42073,31.085094,-91.993798
22011,Beauregard,LA,35654,30.645018,-93.340253
22013,Bienville,LA,14353,32.344268,-93.061513
22015,Bossier,LA,116979,32.696202,-93.617977
22017,Caddo,LA,254969,32.577195,-93.882423
22019,Calcasieu,LA,192768,30.229559,-93.358015
22021,Caldwell,LA,10132,32.101244,-92.11418
22023,Cameron,LA,6839,29.871989,-93.165437
22025,Catahoula,LA,10407,31.666517,-91.846703
22027,Claiborne,LA,17195,32.827585,-92.991125
22029,Concordia,LA,20822,31.469806,-91.626314
22031,De Soto,LA,26656,32.059248,-93.740797
22033,East Baton Rouge,LA,440171,30.544002,-91.093174
22035,East Carroll,LA,7759,32.73017,-91.234141
22037,East Feliciana,LA,20267,30.839784,-91.043434
22039,Evangeline,LA,33984,30.720693,-92.404086
22041,Franklin,LA,20767,32.138279,-91.672101
22043,Grant,LA,22309,31.597787,-92.561716
22045,Iberia,LA,73240,29.606013,-91.842706
22047,Iberville,LA,33387,30.288394,-91.36315
22049,Jackson,LA,16274,32.30448,-92.556672
22051,Jefferson,LA,432552,29.5033,-90.036231
22053,Jefferson Davis,LA,31594,30.269529,-92.816221
22055,Lafayette,LA,221578,30.206507,-92.06417
22057,Lafourche,LA,96318,29.491993,-90.394849
22059,La Salle,LA,14890,31.680836,-92.161809
22061,Lincoln,LA,46735,32.601148,-92.662082
22063,Livingston,LA,128026,30.440419,-90.727474
22065,Madison,LA,12093,32.365824,-91.240729
22067,Morehouse,LA,27979,32.820008,-91.800399
22069,Natchitoches,LA,39566,31.734982,-93.086106
22071,Orleans,LA,343829,30.068636,-89.939007
22073,Ouachita,LA,153720,32.477495,-92.154798
22075,Plaquemines,LA,23042,29.402337,-89.298489
22077,Pointe Coupee,LA,22802,30.708319,-91.604621
22079,Rapides,LA,131613,31.193204,-92.535953
22081,Red River,LA,9091,32.101213,-93.34905
22083,Richland,LA,20725,32.418121,-91.758375
22085,Sabine,LA,24233,31.560209,-93.559228
22087,St. Bernard,LA,35897,29.91811,-89.263494
22089,St. Charles,LA,52780,29.913833,-90.359314
22091,St. Helena,LA,11203,30.821423,-90.70935
22093,St. James,LA,22102,30.02482,-90.793956
22095,St. John the Baptist,LA,45924,30.117471,-90.504677
22097,St. Landry,LA,83384,30.583441,-91.989275
22099,St. Martin,LA,52160,30.121433,-91.611481
22101,St. Mary,LA,54650,29.629349,-91.463804
22103,St. Tammany,LA,233740,30.410022,-89.951962
22105,Tangipahoa,LA,121097,30.621581,-90.406633
22107,Tensas,LA,5252,32.001489,-91.342576
22109,Terrebonne,LA,111860,29.333266,-90.844191
22111,Union,LA,22721,32.829349,-92.37565
22113,Vermilion,LA,57999,29.786872,-92.29009
22115,Vernon,LA,52334,31.110563,-93.18152
22117,Washington,LA,47168,30.852144,-90.046253
22119,Webster,LA,41207,32.732152,-93.339825
22121,West Baton Rouge,LA,23788,30.464052,-91.309808
22123,West Carroll,LA,11604,32.79248,-91.451998
22125,West Feliciana,LA,15625,30.872701,-91.421008
22127,Winn,LA,15313,31.941187,-92.641269
23001,Androscoggin,ME,107702,44.167681,-70.207435
23003,Aroostook,ME,71870,46.727057,-68.64941
23005,Cumberland,ME,281674,43.808348,-70.330375
23007,Franklin,ME,30768,44.973012,-70.444727
23009,Hancock,ME,54418,44.564906,-68.370703
23011,Kennebec,ME,122151,44.417012,-69.765764
23013,Knox,ME,39736,44.042045,-69.038515
23015,Lincoln,ME,34457,43.994265,-69.514029
23017,Oxford,ME,57833,44.494585,-70.734688
23019,Penobscot,ME,153923,45.390602,-68.657487
23021,Piscataquis,ME,17535,45.917678,-69.104548
23023,Sagadahoc,ME,35293,43.916694,-69.843994
23025,Somerset,ME,52228,45.507482,-69.97604
23027,Waldo,ME,38786,44.505361,-69.139678
23029,Washington,ME,32856,44.967009,-67.609354
23031,York,ME,197131,43.427239,-70.670402
24001,Allegany,MD,75087,39.612309,-78.703108
24003,Anne Arundel,MD,537656,38.993374,-76.560511
24005,Baltimore,MD,805029,39.443167,-76.616569
24009,Calvert,MD,88737,38.521358,-76.525864
24011,Caroline,MD,33066,38.871531,-75.831631
24013,Carroll,MD,167134,39.563189,-77.015512
24015,Cecil,MD,101108,39.562352,-75.941584
24017,Charles,MD,146551,38.472853,-77.015427
24019,Dorchester,MD,32618,38.429196,-76.047433
24021,Frederick,MD,233385,39.470427,-77.397627
24023,Garrett,MD,30097,39.529871,-79.269416
24025,Harford,MD,244826,39.537429,-76.299789
24027,Howard,MD,287085,39.252264,-76.924406
24029,Kent,MD,20197,39.239177,-76.1242
24031,Montgomery,MD,971777,39.137382,-77.203063
24033,Prince George's,MD,863420,38.82588,-76.847272
24035,Queen Anne's,MD,47798,39.040693,-76.082405
24037,St. Mary's,MD,105151,38.222666,-76.534271
24039,Somerset,MD,26470,38.07445,-75.853323
24041,Talbot,MD,37782,38.749427,-76.17913
24043,Washington,MD,147430,39.603621,-77.814671
24045,Wicomico,MD,98733,38.367389,-75.632206
24047,Worcester,MD,51454,38.222133,-75.309932
24510,Baltimore,MD,620961,39.300214,-76.610516
25001,Barnstable,MA,215888,41.798819,-70.211083
25003,Berkshire,MA,131219,42.375314,-73.213948
25005,Bristol,MA,548285,41.748576,-71.087062
25007,Dukes,MA,16535,41.380939,-70.701536
25009,Essex,MA,743159,42.642711,-70.865107
25011,Franklin,MA,71372,42.583791,-72.591655
25013,Hampden,MA,463490,42.136198,-72.635648
25015,Hampshire,MA,158080,42.339459,-72.663694
25017,Middlesex,MA,1503085,42.479477,-71.396507
25019,Nantucket,MA,10172,41.305878,-70.14191
25021,Norfolk,MA,670850,42.169703,-71.179875
25023,Plymouth,MA,494919,41.987196,-70.741942
25025,Suffolk,MA,722023,42.33196,-71.020173
25027,Worcester,MA,798552,42.311693,-71.940282
26001,Alcona,MI,10942,44.682535,-82.83408
26003,Alger,MI,9601,47.080077,-86.564108
26005,Allegan,MI,111408,42.595788,-86.634745
26007,Alpena,MI,29598,44.894954,-83.426574
26009,Antrim,MI,23580,45.005457,-85.175625
26011,Arenac,MI,15899,44.03687,-83.740675
26013,Baraga,MI,8860,46.696068,-88.356022
26015,Barry,MI,59173,42.582811,-85.31455
26017,Bay,MI,107771,43.699711,-83.978701
26019,Benzie,MI,17525,44.648621,-86.494317
26021,Berrien,MI,156813,41.792639,-86.741822
26023,Branch,MI,45248,41.918585,-85.066523
26025,Calhoun,MI,136146,42.24299,-85.012385
26027,Cass,MI,52293,41.91624,-85.999457
26029,Charlevoix,MI,25949,45.513164,-85.450392
26031,Cheboygan,MI,26152,45.47612,-84.495271
26033,Chippewa,MI,38520,46.321819,-84.52063
26035,Clare,MI,30926,43.991137,-84.838325
26037,Clinton,MI,75382,42.950455,-84.591695
26039,Crawford,MI,14074,44.680208,-84.611132
26041,Delta,MI,37069,45.805101,-86.901373
26043,Dickinson,MI,26168,46.012823,-87.866119
26045,Eaton,MI,107759,42.589614,-84.846524
26047,Emmet,MI,32694,45.590094,-84.986822
26049,Genesee,MI,425790,43.021077,-83.706372
26051,Gladwin,MI,25692,43.98975,-84.389816
26053,Gogebic,MI,16427,46.488054,-89.788314
26055,Grand Traverse,MI,86986,44.718688,-85.553848
26057,Gratiot,MI,42476,43.292326,-84.60469
26059,Hillsdale,MI,46688,41.864475,-84.642409
26061,Houghton,MI,36628,46.998305,-88.652066
26063,Huron,MI,33118,43.907616,-82.857045
26065,Ingham,MI,280895,42.603534,-84.373811
26067,Ionia,MI,63905,42.94465,-85.073766
26069,Iosco,MI,25887,44.329482,-82.849447
26071,Iron,MI,11817,46.170249,-88.540409
26073,Isabella,MI,70311,43.645233,-84.839425
26075,Jackson,MI,160248,42.248474,-84.420868
26077,Kalamazoo,MI,250331,42.246266,-85.532854
26079,Kalkaska,MI,17153,44.678881,-85.088992
26081,Kent,MI,602622,43.032497,-85.547446
26083,Keweenaw,MI,2156,47.681981,-88.148802
26085,Lake,MI,11539,43.995187,-85.8114
26087,Lapeer,MI,88319,43.088633,-83.224325
26089,Leelanau,MI,21708,45.146182,-86.051574
26091,Lenawee,MI,99892,41.895915,-84.066853
26093,Livingston,MI,180967,42.602532,-83.911718
26095,Luce,MI,6631,46.940602,-85.582368
26097,Mackinac,MI,11113,46.167981,-85.303756
26099,Macomb,MI,840978,42.671467,-82.910869
26101,Manistee,MI,24733,44.350385,-86.602967
26103,Marquette,MI,67077,46.656597,-87.584028
26105,Mason,MI,28705,43.996636,-86.750814
26107,Mecosta,MI,42798,43.635295,-85.332751
26109,Menominee,MI,24029,45.544174,-87.509892
26111,Midland,MI,83629,43.648378,-84.37922
26113,Missaukee,MI,14849,44.325424,-85.085471
26115,Monroe,MI,152021,41.916097,-83.487106
26117,Montcalm,MI,63342,43.312782,-85.149468
26119,Montmorency,MI,9765,45.024134,-84.130107
26121,Muskegon,MI,172188,43.289258,-86.751892
26123,Newaygo,MI,48460,43.562709,-85.791423
26125,Oakland,MI,1202362,42.660452,-83.38421
26127,Oceana,MI,26570,43.647255,-86.807575
26129,Ogemaw,MI,21699,44.33328,-84.128073
26131,Ontonagon,MI,6780,47.216604,-89.500461
26133,Osceola,MI,23528,43.997552,-85.322283
26135,Oscoda,MI,8640,44.685121,-84.124894
26137,Otsego,MI,24164,45.021794,-84.576597
26139,Ottawa,MI,263801,42.942346,-86.655342
26141,Presque Isle,MI,13376,45.489515,-83.384019
26143,Roscommon,MI,24449,44.339517,-84.611272
26145,Saginaw,MI,200169,43.328267,-84.05541
26147,St. Clair,MI,163040,42.928804,-82.668914
26149,St. Joseph,MI,61295,41.911488,-85.52287
26151,Sanilac,MI,43114,43.449155,-82.642815
26153,Schoolcraft,MI,8485,46.020758,-86.199352
26155,Shiawassee,MI,70648,42.951545,-84.146352
26157,Tuscola,MI,55729,43.487902,-83.436618
26159,Van Buren,MI,76258,42.283986,-86.305697
26161,Washtenaw,MI,344791,42.252327,-83.844634
26163,Wayne,MI,1820584,42.284664,-83.261953
26165,Wexford,MI,32735,44.331375,-85.570046
27001,Aitkin,MN,16202,46.602446,-93.41976
27003,Anoka,MN,330844,45.27411,-93.242723
27005,Becker,MN,32504,46.937629,-95.741757
27007,Beltrami,MN,44442,47.878825,-94.986698
27009,Benton,MN,38451,45.701227,-94.00144
27011,Big Stone,MN,5269,45.419925,-96.402226
27013,Blue Earth,MN,64013,44.038225,-94.064071
27015,Brown,MN,25893,44.246542,-94.733647
27017,Carlton,MN,35386,46.603818,-92.671044
27019,Carver,MN,91042,44.821381,-93.800575
27021,Cass,MN,28567,46.951427,-94.333773
27023,Chippewa,MN,12441,45.028625,-95.564108
27025,Chisago,MN,53887,45.505444,-92.903849
27027,Clay,MN,58999,46.898377,-96.494901
27029,Clearwater,MN,8695,47.575873,-95.371117
27031,Cook,MN,5176,47.538571,-90.29019
27033,Cottonwood,MN,11687,44.010711,-95.18313
27035,Crow Wing,MN,62500,46.491114,-94.071213
27037,Dakota,MN,398552,44.670893,-93.062481
27039,Dodge,MN,20087,44.020706,-92.869353
27041,Douglas,MN,36009,45.936429,-95.46061
27043,Faribault,MN,14553,43.676522,-93.947234
27045,Fillmore,MN,20866,43.67727,-92.093681
27047,Freeborn,MN,31255,43.674202,-93.350289
27049,Goodhue,MN,46183,44.406178,-92.716
27051,Grant,MN,6018,45.930743,-96.010699
27053,Hennepin,MN,1152425,45.006064,-93.475185
27055,Houston,MN,19027,43.66699,-91.501556
27057,Hubbard,MN,20428,47.095551,-94.91329
27059,Isanti,MN,37816,45.562431,-93.296339
27061,Itasca,MN,45058,47.490843,-93.613128
27063,Jackson,MN,10266,43.673025,-95.149704
27065,Kanabec,MN,16239,45.94776,-93.297788
27067,Kandiyohi,MN,42239,45.152714,-95.004981
27069,Kittson,MN,4552,48.77604,-96.780349
27071,Koochiching,MN,13311,48.24549,-93.782842
27073,Lac qui Parle,MN,7259,44.999855,-96.176836
27075,Lake,MN,10866,47.517111,-91.411704
27077,Lake of the Woods,MN,4045,48.7681,-94.904634
27079,Le Sueur,MN,27703,44.373397,-93.73018
27081,Lincoln,MN,5896,44.408238,-96.272032
27083,Lyon,MN,25857,44.409195,-95.847268
27085,McLeod,MN,36651,44.821644,-94.27232
27087,Mahnomen,MN,5413,47.325842,-95.810703
27089,Marshall,MN,9439,48.362728,-96.357761
27091,Martin,MN,20840,43.677118,-94.537198
27093,Meeker,MN,23300,45.123156,-94.527346
27095,Mille Lacs,MN,26097,45.929043,-93.632996
27097,Morrison,MN,33198,46.020484,-94.266619
27099,Mower,MN,39163,43.666249,-92.759514
27101,Murray,MN,8725,44.015594,-95.761581
27103,Nicollet,MN,32727,44.35882,-94.245685
27105,Nobles,MN,21378,43.677686,-95.763132
27107,Norman,MN,6852,47.32947,-96.463807
27109,Olmsted,MN,144248,44.00343,-92.406722
27111,Otter Tail,MN,57303,46.405725,-95.714578
27113,Pennington,MN,13930,48.069247,-96.037725
27115,Pine,MN,29750,46.10094,-92.763094
27117,Pipestone,MN,9596,44.015361,-96.257015
27119,Polk,MN,31600,47.774254,-96.400027
27121,Pope,MN,10995,45.589623,-95.446705
27123,Ramsey,MN,508640,45.01525,-93.100141
27125,Red Lake,MN,4089,47.865487,-96.08718
27127,Redwood,MN,16059,44.403536,-95.254242
27129,Renville,MN,15730,44.723697,-94.955617
27131,Rice,MN,64142,44.350943,-93.298503
27133,Rock,MN,9687,43.669587,-96.263238
27135,Roseau,MN,15629,48.761066,-95.82153
27137,St. Louis,MN,200226,47.583852,-92.463645
27139,Scott,MN,129928,44.651932,-93.534553
27141,Sherburne,MN,88499,45.443171,-93.775092
27143,Sibley,MN,15226,44.575734,-94.230123
27145,Stearns,MN,150642,45.555235,-94.610482
27147,Steele,MN,36576,44.015261,-93.220453
27149,Stevens,MN,9726,45.593461,-95.992315
27151,Swift,MN,9783,45.27545,-95.690398
27153,Todd,MN,24895,46.066569,-94.900576
27155,Traverse,MN,3558,45.76984,-96.475049
27157,Wabasha,MN,21676,44.289693,-92.233341
27159,Wadena,MN,13843,46.586784,-94.988331
27161,Waseca,MN,19136,44.01846,-93.589844
27163,Washington,MN,238136,45.037929,-92.890117
27165,Watonwan,MN,11211,43.978366,-94.614128
27167,Wilkin,MN,6576,46.362335,-96.476657
27169,Winona,MN,51461,43.982268,-91.776708
27171,Wright,MN,124700,45.175091,-93.966397
27173,Yellow Medicine,MN,10438,44.715736,-95.862756
28001,Adams,MS,32297,31.486218,-91.351781
28003,Alcorn,MS,37057,34.886648,-88.581014
28005,Amite,MS,13131,31.203933,-90.795542
28007,Attala,MS,19564,33.09047,-89.588622
28009,Benton,MS,8729,34.810773,-89.200029
28011,Bolivar,MS,34145,33.799278,-90.884476
28013,Calhoun,MS,14962,33.936634,-89.337114
28015,Carroll,MS,10597,33.440795,-89.918887
28017,Chickasaw,MS,17392,33.921654,-88.945808
28019,Choctaw,MS,8547,33.345964,-89.251332
28021,Claiborne,MS,9604,31.97281,-90.915424
28023,Clarke,MS,16732,32.048448,-88.685964
28025,Clay,MS,20634,33.661734,-88.783326
28027,Coahoma,MS,26151,34.22867,-90.603165
28029,Copiah,MS,29449,31.866915,-90.448758
28031,Covington,MS,19568,31.633331,-89.548897
28033,DeSoto,MS,161252,34.874266,-89.99324
28035,Forrest,MS,74934,31.18858,-89.259447
28037,Franklin,MS,8118,31.477798,-90.895884
28039,George,MS,22578,30.855431,-88.642268
28041,Greene,MS,14400,31.212846,-88.634811
28043,Grenada,MS,21906,33.770031,-89.80274
28045,Hancock,MS,43929,30.391437,-89.47985
28047,Harrison,MS,187105,30.416536,-89.083376
28049,Hinds,MS,245285,32.267924,-90.4659
28051,Holmes,MS,19198,33.125942,-90.091197
28053,Humphreys,MS,9375,33.132978,-90.523911
28055,Issaquena,MS,1406,32.754977,-90.988552
28057,Itawamba,MS,23401,34.281075,-88.363127
28059,Jackson,MS,139668,30.458491,-88.619991
28061,Jasper,MS,17062,32.016989,-89.11943
28063,Jefferson,MS,7726,31.733633,-91.043878
28065,Jefferson Davis,MS,12487,31.564734,-89.826626
28067,Jones,MS,67761,31.621044,-89.167262
28069,Kemper,MS,10456,32.750136,-88.625631
28071,Lafayette,MS,47351,34.349298,-89.485903
28073,Lamar,MS,55658,31.197135,-89.514952
28075,Lauderdale,MS,80261,32.403998,-88.660449
28077,Lawrence,MS,12929,31.550009,-90.10753
28079,Leake,MS,23805,32.753268,-89.522568
28081,Lee,MS,82910,34.288965,-88.680887
28083,Leflore,MS,32317,33.54979,-90.294934
28085,Lincoln,MS,34869,31.535216,-90.453566
28087,Lowndes,MS,59779,33.471424,-88.439723
28089,Madison,MS,95203,32.63437,-90.03416
28091,Marion,MS,27088,31.230126,-89.821736
28093,Marshall,MS,37144,34.76619,-89.504231
28095,Monroe,MS,36989,33.89003,-88.485038
28097,Montgomery,MS,10925,33.500714,-89.639625
28099,Neshoba,MS,29676,32.752518,-89.119274
28101,Newton,MS,21720,32.40197,-89.118412
28103,Noxubee,MS,11545,33.10627,-88.565787
28105,Oktibbeha,MS,47671,33.422313,-88.876151
28107,Panola,MS,34707,34.365205,-89.963065
28109,Pearl River,MS,55834,30.773791,-89.586832
28111,Perry,MS,12250,31.169307,-88.988755
28113,Pike,MS,40404,31.177517,-90.397725
28115,Pontotoc,MS,29957,34.227081,-89.037239
28117,Prentiss,MS,25276,34.620866,-88.52224
28119,Quitman,MS,8223,34.25264,-90.290525
28121,Rankin,MS,141617,32.262057,-89.946552
28123,Scott,MS,28264,32.427127,-89.533209
28125,Sharkey,MS,4916,32.89249,-90.827388
28127,Simpson,MS,27503,31.902503,-89.917707
28129,Smith,MS,16491,32.019034,-89.494973
28131,Stone,MS,17786,30.790184,-89.112297
28133,Sunflower,MS,29450,33.605529,-90.59509
28135,Tallahatchie,MS,15378,33.955891,-90.172833
28137,Tate,MS,28886,34.649553,-89.943105
28139,Tippah,MS,22232,34.763618,-88.918819
28141,Tishomingo,MS,19593,34.737699,-88.236067
28143,Tunica,MS,10778,34.652201,-90.37177
28145,Union,MS,27134,34.489101,-89.0023
28147,Walthall,MS,15443,31.164492,-90.103431
28149,Warren,MS,48773,32.357005,-90.851791
28151,Washington,MS,51137,33.273131,-90.94443
28153,Wayne,MS,20747,31.64476,-88.682057
28155,Webster,MS,10253,33.612048,-89.283836
28157,Wilkinson,MS,9878,31.160249,-91.325567
28159,Winston,MS,19198,33.078724,-89.037391
28161,Yalobusha,MS,12678,34.030669,-89.703793
28163,Yazoo,MS,28065,32.765675,-90.387928
29001,Adair,MO,25607,40.190666,-92.603592
29003,Andrew,MO,17291,39.988863,-94.803551
29005,Atchison,MO,5685,40.431846,-95.437555
29007,Audrain,MO,25529,39.21448,-91.843415
29009,Barry,MO,35597,36.699378,-93.834326
29011,Barton,MO,12402,37.500799,-94.344089
29013,Bates,MO,17049,38.257217,-94.339246
29015,Benton,MO,19056,38.301036,-93.287942
29017,Bollinger,MO,12363,37.318349,-90.024601
29019,Boone,MO,162642,38.989657,-92.310779
29021,Buchanan,MO,89201,39.66037,-94.808173
29023,Butler,MO,42794,36.71518,-90.40313
29025,Caldwell,MO,9424,39.658998,-93.979179
29027,Callaway,MO,44332,38.835966,-91.924089
29029,Camden,MO,44002,38.031995,-92.765138
29031,Cape Girardeau,MO,75674,37.383882,-89.684908
29033,Carroll,MO,9295,39.427375,-93.500227
29035,Carter,MO,6265,36.944783,-90.945626
29037,Cass,MO,99478,38.647159,-94.354242
29039,Cedar,MO,13982,37.733655,-93.850014
29041,Chariton,MO,7831,39.517969,-92.961621
29043,Christian,MO,77422,36.969739,-93.187614
29045,Clark,MO,7139,40.407275,-91.729472
29047,Clay,MO,221939,39.315551,-94.421502
29049,Clinton,MO,20743,39.608723,-94.395803
29051,Cole,MO,75990,38.506847,-92.271404
29053,Cooper,MO,17601,38.845386,-92.812323
29055,Crawford,MO,24696,37.966561,-91.313933
29057,Dade,MO,7883,37.43235,-93.854878
29059,Dallas,MO,16777,37.683583,-93.033812
29061,Daviess,MO,8433,39.962839,-93.970053
29063,DeKalb,MO,12892,39.894665,-94.40719
29065,Dent,MO,15657,37.60325,-91.495916
29067,Douglas,MO,13684,36.946517,-92.515892
29069,Dunklin,MO,31953,36.153025,-90.062254
29071,Franklin,MO,101492,38.408313,-91.07341
29073,Gasconade,MO,15222,38.441183,-91.50578
29075,Gentry,MO,6738,40.209379,-94.40411
29077,Greene,MO,275174,37.258196,-93.340641
29079,Grundy,MO,10261,40.112541,-93.565054
29081,Harrison,MO,8957,40.34562,-93.992582
29083,Henry,MO,22272,38.386491,-93.792628
29085,Hickory,MO,9627,37.9367,-93.322835
29087,Holt,MO,4912,40.095724,-95.219072
29089,Howard,MO,10144,39.143365,-92.695926
29091,Howell,MO,40400,36.774369,-91.887368
29093,Iron,MO,10630,37.62596,-90.699627
29095,Jackson,MO,674158,39.007233,-94.342507
29097,Jasper,MO,117404,37.200865,-94.338869
29099,Jefferson,MO,218733,38.257414,-90.543138
29101,Johnson,MO,52595,38.74588,-93.805999
29103,Knox,MO,4131,40.136776,-92.146809
29105,Laclede,MO,35571,37.65969,-92.594832
29107,Lafayette,MO,33381,39.068705,-93.802639
29109,Lawrence,MO,38634,37.106135,-93.833262
29111,Lewis,MO,10211,40.084559,-91.728803
29113,Lincoln,MO,52566,39.058568,-90.957771
29115,Linn,MO,12761,39.86444,-93.108019
29117,Livingston,MO,15195,39.778587,-93.548201
29119,McDonald,MO,23083,36.630218,-94.343956
29121,Macon,MO,15566,39.829795,-92.56434
29123,Madison,MO,12226,37.473235,-90.345453
29125,Maries,MO,9176,38.162615,-91.923601
29127,Marion,MO,28781,39.807538,-91.635379
29129,Mercer,MO,3785,40.421414,-93.567631
29131,Miller,MO,24748,38.21672,-92.429871
29133,Mississippi,MO,14358,36.826264,-89.295929
29135,Moniteau,MO,15607,38.633037,-92.583642
29137,Monroe,MO,8840,39.49827,-92.006458
29139,Montgomery,MO,12236,38.935162,-91.465437
29141,Morgan,MO,20565,38.420807,-92.874835
29143,New Madrid,MO,18956,36.594261,-89.655949
29145,Newton,MO,58114,36.908017,-94.334741
29147,Nodaway,MO,23370,40.360484,-94.883281
29149,Oregon,MO,10881,36.684867,-91.402902
29151,Osage,MO,13878,38.464254,-91.859504
29153,Ozark,MO,9723,36.649643,-92.45858
29155,Pemiscot,MO,18296,36.209916,-89.785942
29157,Perry,MO,18971,37.71113,-89.802125
29159,Pettis,MO,42201,38.727367,-93.285207
29161,Phelps,MO,45156,37.866326,-91.790349
29163,Pike,MO,18516,39.344178,-91.171042
29165,Platte,MO,89322,39.378696,-94.761472
29167,Polk,MO,31137,37.616761,-93.400817
29169,Pulaski,MO,52274,37.824835,-92.207022
29171,Putnam,MO,4979,40.478606,-93.014531
29173,Ralls,MO,10167,39.553455,-91.524787
29175,Randolph,MO,25414,39.441601,-92.492725
29177,Ray,MO,23494,39.308401,-93.995746
29179,Reynolds,MO,6696,37.360857,-90.969516
29181,Ripley,MO,14100,36.648902,-90.86706
29183,St. Charles,MO,360485,38.781102,-90.674915
29185,St. Clair,MO,9805,38.039069,-93.773077
29186,Ste. Genevieve,MO,18145,37.89018,-90.18117
29187,St. Francois,MO,65359,37.810707,-90.473868
29189,St. Louis,MO,998954,38.640702,-90.445954
29195,Saline,MO,23370,39.13584,-93.204164
29197,Schuyler,MO,4431,40.469361,-92.519016
29199,Scotland,MO,4843,40.447686,-92.142824
29201,Scott,MO,39191,37.047793,-89.568098
29203,Shannon,MO,8441,37.15198,-91.398364
29205,Shelby,MO,6373,39.797531,-92.088719
29207,Stoddard,MO,29968,36.855428,-89.941735
29209,Stone,MO,32202,36.747857,-93.467782
29211,Sullivan,MO,6714,40.209587,-93.109783
29213,Taney,MO,51675,36.649827,-93.042819
29215,Texas,MO,26008,37.314257,-91.964478
29217,Vernon,MO,21159,37.850196,-94.341597
29219,Warren,MO,32513,38.761902,-91.159307
29221,Washington,MO,25195,37.942315,-90.897056
29223,Wayne,MO,13521,37.113825,-90.460868
29225,Webster,MO,36202,37.280804,-92.87608
29227,Worth,MO,2171,40.480482,-94.419129
29229,Wright,MO,18815,37.267636,-92.48001
29510,St. Louis,MO,319294,38.635699,-90.244582
30001,Beaverhead,MT,9246,45.133863,-112.892869
30003,Big Horn,MT,12865,45.407869,-107.518163
30005,Blaine,MT,6491,48.428282,-108.967648
30007,Broadwater,MT,5612,46.334476,-111.496103
30009,Carbon,MT,10078,45.224475,-109.028551
30011,Carter,MT,1160,45.516825,-104.515324
30013,Cascade,MT,81327,47.316443,-111.350571
