uid,usError,canError,mexError
06043,0.00218938237427,0.0,0.0
06045,0.00543479598596,0.0,0.0
06047,0.00300686337583,0.0,-1.09861228867
06049,0.00890477834296,0.0,0.0
06051,0.00281030629926,0.0,0.0
06053,0.00418445668734,2.83321334406,-1.60943791243
06055,0.00261719801459,0.0,-0.69314718056
06057,0.0019704439873,0.0,1.94591014906
06059,0.00152840771054,1.78128816936,-1.04809649853
06061,0.00256695614556,2.77258872224,-1.60943791243
06063,0.00547446622708,0.0,0.0
06065,0.0042862338712,2.1400661635,-2.3331477434
06067,0.00396102486896,0.182321556794,-0.4177352007
06069,0.00125134088549,0.0,0.0
06071,0.00159681068583,-2.19722457734,-0.722134717433
06073,-0.0318089481612,2.92673940207,0.93140637369
06075,0.00297679885165,2.01490302054,-0.931558204005
06077,0.00361989535607,2.19722457734,-0.367724780125
06079,0.00418106408031,0.0,-0.69314718056
06081,0.00214366716873,1.33500106673,-0.0889474860165
06083,0.00459594834268,2.63905732962,-1.38629436112
06085,0.00366476829509,0.998528830111,-1.33500106673
06087,0.00291908864198,0.0,-1.60943791243
06089,0.00314498634315,1.38629436112,1.94591014906
06091,0.00169061747791,0.0,0.0
06093,0.00386100865746,1.09861228867,0.0
06095,0.00281365407014,1.38629436112,-2.56494935746
06097,0.00260769292572,3.06805293513,0.69314718056
06099,0.00427844264543,1.38629436112,-2.07944154168
06101,0.00203412885146,1.79175946923,0.0
06103,0.00224788078714,0.0,0.0
06105,0.00546449447208,0.0,0.0
06107,0.00501678740565,0.0,-1.38629436112
06109,0.00238095350574,0.0,0.0
06111,0.00350516328186,-1.09861228867,-0.405465108108
06113,0.00158759268859,0.0,2.15948424935
06115,0.00156617103275,0.0,0.0
08001,0.00159017821312,-0.69314718056,0.0870113769896
08003,0.00565292630279,0.0,0.0
08005,0.00133488189144,3.06805293513,-0.69314718056
08007,0.00214362354325,0.0,0.0
08009,0.0175443096509,0.0,0.0
08011,0.00783089358055,0.0,0.0
08013,0.00439064871441,0.0,1.38629436112
08015,0.00987174847915,0.0,0.0
08017,0.0162605208718,0.0,0.0
08019,0.00288046286535,0.0,0.0
08021,0.0062696130136,0.0,0.0
08023,0.0127797266464,0.0,0.0
08025,0.00190657827058,0.0,0.0
08027,0.00249688019859,0.0,0.0
08029,0.00377121754308,0.0,0.0
08031,0.00160325012088,1.60943791243,1.01693425765
08033,0.0,0.0,0.0
08035,0.00192928547177,2.63905732962,1.5260563035
08037,0.0015843679047,0.0,2.99573227355
08039,0.00396983451091,0.0,0.0
08041,0.0102334600787,2.07944154168,-1.09861228867
08043,0.00734172768487,0.0,0.0
08045,0.00386977853158,0.0,0.0
08047,0.00112422721228,0.0,0.0
08049,0.00451468035453,0.0,0.0
08051,0.011461443519,0.0,0.0
08053,0.0317486983146,0.0,0.0
08055,0.00673403218134,0.0,0.0
08057,0.0,0.0,0.0
08059,0.00137044298842,1.70474809224,-0.767255152714
08061,0.0370412716803,0.0,0.0
08063,-0.00417537141048,0.0,0.0
08065,0.00242306878912,0.0,0.0
08067,0.00917820377085,0.0,0.0
08069,0.00542806779864,0.0,2.44234703537
08071,0.00694447235281,0.0,0.0
08073,0.00806455983673,0.0,0.0
08075,0.00472255895417,0.0,0.0
08077,0.00652885888246,0.0,0.0
08079,0.0150378773645,0.0,0.0
08081,0.00457143653258,0.0,0.0
08083,0.00134048277445,1.60943791243,0.0
08085,0.00505399651472,0.0,0.0
08087,0.0088603076624,0.0,0.0
08089,0.0068781318162,0.0,0.0
08091,0.00606675268224,0.0,0.0
08093,0.00303490369515,0.0,0.0
08095,0.00909097170125,0.0,0.0
08097,0.00239521072595,0.0,0.0
08099,0.011481182374,0.0,0.0
08101,0.0107437662611,0.0,0.0
08103,0.0160517090105,0.0,0.0
08105,0.00525395254116,0.0,0.0
08107,0.00529568757471,0.0,0.0
08109,-0.00127959070563,0.0,1.38629436112
08111,0.0136056520558,0.0,0.0
08113,0.0292703823001,0.0,0.0
08115,0.0160003413464,0.0,0.0
08117,0.00554018037561,1.09861228867,0.0
08119,0.0044458631502,0.0,0.0
08121,0.0016194335523,0.0,0.0
08123,0.00461992322484,1.38629436112,-0.69314718056
08125,0.00675678246288,0.0,0.0
09001,0.00202992100165,2.00148000021,0.0
09003,0.00301567810979,0.69314718056,1.60943791243
09005,0.00186569421317,1.8718021769,-0.69314718056
09007,0.0017952405314,2.8903717579,0.0
09009,0.00215924234139,0.60613580357,-1.94591014906
09011,0.00369602872747,1.94591014906,0.0
09013,0.00143652385989,3.09104245336,0.0
09015,0.0017250306158,0.0,0.0
10001,0.00179109385992,2.77258872224,0.0
10003,0.0037773941165,-0.69314718056,1.38629436112
10005,0.00293337704489,0.0,0.0
11001,0.00242014710603,1.38629436112,-1.38629436112
12001,0.00970248723546,0.0,0.0
12003,0.000425803710925,2.7080502011,0.0
12005,0.0120950458805,0.0,0.0
12007,0.00395627793494,0.0,0.0
12009,0.00771121942349,2.30258509299,1.38629436112
12011,0.000453617608141,2.7080502011,-0.0896121586897
12013,0.00565990705685,0.0,0.0
12015,0.00554191013676,0.0,0.0
12017,0.00629942060559,0.0,0.0
12019,0.0025537780307,0.0,-0.69314718056
12021,0.00536057441929,3.13549421593,1.8718021769
12023,0.00470507097844,0.0,0.0
12027,0.00267897168706,0.0,0.0
12029,0.00237812240497,0.0,0.0
12031,0.00678451383698,0.0,0.847297860387
12033,0.00712401036608,2.07944154168,0.0
12035,0.00415205693497,0.0,0.0
12037,0.015607897666,0.0,0.0
12039,0.00365226458772,0.0,0.0
12041,0.00235710185738,0.0,0.0
12043,0.000515596814722,0.0,1.09861228867
12045,0.00884058801012,0.0,0.0
12047,0.00705470297989,0.0,0.0
12049,-0.00235333778135,0.0,2.77258872224
12051,0.0034164706959,0.0,0.0
12053,0.00502408425431,0.0,0.0
12055,0.00586703117114,0.0,0.0
12057,0.00249371752322,3.61091791264,1.17007125265
12059,0.00580673551964,0.0,0.0
12061,0.00388624407148,0.0,2.56494935746
12063,0.00626815749321,0.0,0.0
12065,0.0051830371942,0.0,0.0
12067,0.00441015047755,0.0,0.0
12069,0.00443384659629,1.09861228867,-0.69314718056
12071,0.00602957781548,1.79175946923,0.980829253012
12073,0.00880764501291,0.0,0.0
12075,0.00289781162468,1.09861228867,0.0
12077,0.00574478395689,0.0,0.0
12079,0.00851068966791,0.0,0.0
12081,0.00480468858289,0.0,1.38629436112
12083,0.00637573317265,2.30258509299,0.0
12085,0.00363249600901,0.0,2.99573227355
12086,0.000662560618109,2.63905732962,0.934309237377
12087,-0.0169018108026,2.3978952728,3.52636052462
12089,0.00383095386411,0.0,0.0
12091,0.00775308980568,0.0,0.0
12093,0.00268456537067,0.0,0.0
12095,0.00178906782511,4.04305126783,0.965080896044
12097,0.00328265451594,0.0,-0.69314718056
12099,0.00240755486265,3.09104245336,1.01160091168
12101,0.00283863401938,0.0,0.223143551314
12103,0.00271066041889,2.7080502011,0.441832752279
12105,0.00488548652705,0.0,-1.09861228867
12107,0.00476134693108,0.0,0.0
12109,0.00265320251501,0.0,3.21887582487
12111,0.00386507187627,2.94443897917,-0.69314718056
12113,0.00266741699643,1.94591014906,1.79175946923
12115,0.00459868136068,2.99573227355,2.63905732962
12117,0.00189956520854,2.48490664979,-1.60943791243
12119,0.00342134956278,0.0,0.0
12121,0.00450402906187,0.0,0.0
12123,0.0134833503373,0.0,0.0
12125,0.00377893694863,0.0,0.0
12127,0.00306697390912,3.97029191355,-1.09861228867
12129,0.00343374771596,0.0,0.0
12131,0.0045937979552,0.0,0.0
12133,0.00548246987274,0.0,0.0
13001,0.00842701616188,0.0,0.0
13003,0.00445104592426,0.0,0.0
13005,0.00746829460753,0.0,0.0
13007,0.00694102935423,0.0,0.0
13009,0.00719738244462,0.0,0.0
13011,0.00384763845207,0.0,0.0
13013,0.00370657835827,0.0,0.0
13015,0.00433754623282,0.0,0.0
13017,0.00780238028419,0.0,0.0
13019,0.00432767290578,0.0,0.0
13021,0.00629871135977,0.0,0.0
13023,0.00378609065609,0.0,0.0
13025,0.00418702635422,0.0,0.0
13027,0.00575706829007,0.0,0.0
13029,0.00379089417607,0.0,0.0
13031,0.00588020804941,0.0,0.0
13033,0.00527241994657,0.0,0.0
13035,0.00433543177645,0.0,0.0
13037,0.0038835000264,0.0,0.0
13039,0.00497029656381,0.0,0.0
13043,0.0075836282101,0.0,0.0
13045,0.0051056040357,0.0,0.0
13047,0.00317867481178,2.19722457734,0.0
13049,0.00395369054983,0.0,0.0
13051,0.00964947982656,0.0,0.0
13053,0.00297865518924,0.0,0.0
13055,0.00423057214798,0.0,0.0
13057,0.00287190864744,1.94591014906,-0.69314718056
13059,0.00655955123411,0.0,0.0
13061,0.00970881412696,0.0,0.0
13063,0.00201505602389,0.0,-0.69314718056
13065,0.00801607498824,0.0,0.0
13067,0.000330371464417,3.31418600467,0.916290731874
13069,0.00684753794898,0.0,0.0
13071,0.00563796076095,0.0,0.0
13073,0.00308208866972,0.0,0.0
13075,0.00640665466266,0.0,0.0
13077,0.00378604898649,0.0,0.0
13079,0.00250769537547,0.0,0.0
13081,0.00844837466555,0.0,0.0
13083,0.00390286705303,0.0,0.0
13085,0.00341167882095,0.0,0.0
13087,0.00819676720418,0.0,0.0
13089,0.0,3.54095932404,1.80679734659
13091,0.00630171443433,0.0,0.0
13093,0.00455581653586,1.09861228867,0.0
13095,0.00823275780614,0.0,0.0
13097,0.00376738578342,0.0,0.0
13099,0.00976979159581,0.0,0.0
13101,0.00283487078585,0.0,0.0
13103,0.00418848779875,0.0,0.0
13105,0.00428449669984,0.0,0.0
13107,0.00819499949683,0.0,0.0
13109,0.00575541157062,0.0,0.0
13111,0.00122812419489,2.3978952728,0.0
13113,0.00344344400314,0.0,0.0
13115,0.00754931587649,0.0,1.38629436112
13117,0.00365254755922,0.0,0.0
13119,0.00368415005924,0.0,0.0
13121,0.000697066052137,3.19867311755,-0.810930216216
13123,0.00386847677792,0.0,1.79175946923
13125,0.00632513177697,0.0,0.0
13127,0.0105981309918,0.0,0.0
13129,0.00543919018298,0.0,0.0
13131,0.00485606226554,0.0,0.0
13133,0.00517391208797,0.0,0.0
13135,0.000917597665827,1.60943791243,0.318453731119
13137,0.00542531848082,0.0,0.0
13139,0.0044538722978,0.0,2.8903717579
13141,0.00490330592852,0.0,0.0
13143,0.00349912878894,0.0,0.0
13145,0.00336210111614,0.0,0.0
13147,0.0048801589606,0.0,0.0
13149,0.0022782760058,0.0,0.0
13151,0.00291268184496,0.0,0.0
13153,0.0046001767851,0.0,0.0
13155,0.0079330517408,0.0,0.0
13157,0.00403569894406,0.0,0.0
13159,0.0034283966883,0.0,0.0
13161,0.0054982956386,0.0,0.0
13163,0.00904074465215,0.0,0.0
13165,0.0070114222378,0.0,0.0
13167,0.00670529790566,0.0,0.0
13169,0.00347610530036,0.0,0.0
13171,0.00420494146194,0.0,0.0
13173,0.00361664047019,0.0,0.0
13175,0.00956618159456,0.0,0.0
13177,0.00359287970545,0.0,0.0
13179,0.00610265416856,0.0,0.0
13181,0.00405885894616,0.0,0.0
13183,0.00318556149398,0.0,0.0
13185,0.00916649214129,0.0,0.0
13187,0.00224146808059,0.0,2.19722457734
13189,0.00379617918291,0.0,0.0
13191,0.0043763745998,0.0,0.0
13193,0.00307219903697,0.0,0.0
13195,0.00351853265783,0.0,0.0
13197,0.00634922767866,0.0,0.0
13199,0.00419287826004,0.0,0.0
13201,0.00613969695362,0.0,0.0
13205,0.0072958293489,0.0,0.0
13207,0.00436717232712,0.0,0.0
13209,0.00464233794275,0.0,0.0
13211,0.00369822906709,0.0,0.0
13213,0.00326642722333,0.0,0.0
13215,0.00782747238522,0.0,0.0
13217,0.00412468913104,0.0,0.0
13219,0.00313395188152,0.0,0.0
13221,0.00302572091654,0.0,0.0
13223,0.0034219264599,0.0,0.0
13225,0.00393983317649,0.0,0.0
13227,0.00328350765931,0.0,1.38629436112
13229,0.00311284298049,0.0,0.0
13231,0.00388266234094,0.0,0.0
13233,0.00460101458685,0.0,0.0
13235,0.00545621238416,0.0,0.0
13237,0.00560696731056,0.0,0.0
13239,0.00581396986542,0.0,0.0
13241,0.00431966114452,0.0,0.0
13243,0.0108109161042,0.0,0.0
13245,0.00493074490407,0.0,0.0
13247,0.00248998721267,3.4657359028,0.0
13249,0.00856536285892,0.0,0.0
13251,0.00658908599606,0.0,0.0
13253,0.0061050250668,0.0,0.0
13255,0.00509726120409,0.0,0.0
13257,0.0043715916615,0.0,0.0
13259,0.00648650922961,0.0,0.0
13261,0.00563870502909,0.0,0.0
13263,0.00372439909098,0.0,0.0
13265,0.00570886422032,0.0,0.0
13267,0.00631514571153,0.0,0.0
13269,0.00558660670864,0.0,0.0
13271,0.00725692589679,0.0,0.0
13273,0.00696866931609,0.0,0.0
13275,0.00732305957719,0.0,0.0
13277,0.0076570052512,0.0,0.0
13279,0.0069508236682,0.0,0.0
13281,0.00455581653586,0.0,0.0
13283,0.0058357814641,0.0,0.0
13285,0.00800192549316,0.0,0.0
13287,0.00954986793985,0.0,0.0
13289,0.00326477599814,0.0,0.0
13291,0.00455581653586,0.0,0.0
13293,0.0059701669865,0.0,0.0
13295,0.00433077720664,0.0,0.0
13297,0.00365775146846,1.79175946923,0.0
13299,0.00711465451676,0.0,0.0
13301,0.00461184522256,0.0,0.0
13303,0.00684721006986,0.0,0.0
13305,0.00829880281469,0.0,0.0
13307,0.00318471606752,0.0,0.0
13309,0.0032786914617,0.0,0.0
13311,0.00377400825347,0.0,0.0
13313,0.00806059608602,0.0,0.0
13315,0.00798407434822,0.0,0.0
13317,0.00504287503386,0.0,0.0
13319,0.00329489589685,0.0,0.0
13321,0.00388418567431,0.0,0.0
16001,0.00426520716743,0.0,-0.69314718056
16003,0.00576370471675,0.0,0.0
16005,0.0055157337853,1.79175946923,0.0
16007,0.00484262447579,0.0,0.0
16009,0.0109091991004,0.0,0.0
16011,0.00452647012407,0.0,0.0
16013,0.0180650073976,0.0,0.0
16015,0.00508906950747,0.0,0.0
16017,0.00616572280854,-0.69314718056,0.0
16019,0.0068601852158,0.0,0.0
16021,0.00386847677792,1.38629436112,0.0
16023,0.0126317469059,0.0,0.0
16025,-0.00503779402996,1.38629436112,0.0
16027,0.00203176560887,0.0,-0.69314718056
16029,0.00621120009264,0.0,0.0
16031,0.00640617181241,0.0,0.0
16033,0.0106952891167,0.0,0.0
16035,0.0103843093057,0.0,0.0
16037,0.00969312920566,0.0,0.0
16039,0.00823049913652,0.0,0.0
16041,0.00352911886324,0.0,0.0
16043,0.00420522066298,0.0,0.0
16045,0.00434311214716,0.0,0.0
16047,0.00604231445596,0.0,0.0
16049,0.00764613228136,0.0,0.0
16051,0.00462428569711,0.0,0.0
16053,0.00535556174443,0.0,0.0
16055,0.00350130473612,0.0,0.0
16057,0.0036287548542,0.0,0.0
16059,0.0307716586668,0.0,0.0
16061,0.00533334597536,0.0,0.0
16063,0.00365186041877,0.0,0.0
16065,-0.00285442629585,3.09104245336,0.0
16067,0.00601003478489,0.0,0.0
16069,0.00613373421727,0.0,0.0
16071,0.0,1.60943791243,0.0
16073,0.00455581653586,0.0,0.0
16075,0.000234384156705,2.3978952728,0.0
16077,0.00511510066677,0.0,0.0
16079,-0.00103145960666,2.19722457734,0.0
16081,0.00504626806762,0.0,0.0
16083,0.00493828164058,1.94591014906,0.0
16085,0.0124845566622,0.0,0.0
16087,0.00974752954925,0.0,0.0
17001,0.00823388760589,0.0,0.0
17003,0.00675885829511,0.0,0.0
17005,0.0051783775096,0.0,0.0
17007,0.00285353420158,0.0,0.0
17009,0.00260416813839,0.0,0.0
17011,0.00169556880699,0.0,1.94591014906
17013,0.00251572459725,0.0,0.0
17015,0.00140795517803,0.0,0.0
17017,0.003452744043,0.0,0.0
17019,0.00631945839706,2.19722457734,0.0
17021,0.00411392985278,0.0,0.0
17023,0.00441223533326,0.0,0.0
17025,0.00440113882375,0.0,0.0
17027,0.00529880545069,0.0,0.0
17029,0.00649268609864,0.0,0.0
17031,-1.02674850986e-05,-0.154150679827,0.449525097902
17033,0.00630916919326,0.0,0.0
17035,0.00225988796744,0.0,0.0
17037,0.00319619236151,0.0,0.0
17039,0.00403606090737,0.0,0.0
17041,0.00293450924202,0.0,0.0
17043,0.000617138692739,0.887303195001,1.32687094065
17045,0.00380807771689,0.0,0.0
17047,0.00696260428072,0.0,0.0
17049,0.00816331063916,0.0,0.0
17051,0.00578454252153,0.0,0.0
17053,0.00174246428475,0.0,0.0
17055,0.00525747306575,0.0,0.0
17057,0.00356665558657,0.0,0.0
17059,0.0066396407699,0.0,0.0
17061,0.00418747592082,0.0,0.0
17063,0.0028878569725,0.0,0.0
17065,0.00324500014333,0.0,0.0
17067,0.00332699926657,0.0,0.0
17069,0.00794285351394,0.0,0.0
17071,0.00377074353271,0.0,0.0
17073,0.00332589274128,0.0,0.0
17075,0.00217588481133,0.0,0.0
17077,0.00893225589633,0.0,0.0
17079,0.00386634008285,0.0,0.0
17081,0.00835480438275,0.0,0.0
17083,0.00488060930465,0.0,0.0
17085,0.00296973376454,0.0,0.0
17087,0.00390371348047,0.0,0.0
17089,0.00255719955281,1.09861228867,0.847297860387
17091,0.00524782545466,0.0,0.0
17093,0.0025585931469,0.0,0.0
17095,0.00376041270413,0.0,2.07944154168
17097,0.00185206453063,1.44691898294,-1.79175946923
17099,0.00479114556274,0.0,0.0
17101,0.00477517819432,0.0,0.0
17103,0.00238379135527,0.0,0.0
17105,0.00390760180015,0.0,0.0
17107,0.00244140746266,0.0,0.0
17109,0.00851975334477,0.0,0.0
17111,0.00241336227627,1.60943791243,-0.69314718056
17113,0.00679196634071,0.0,0.0
17115,0.00531972740872,1.94591014906,0.0
17117,0.00424130943065,0.0,0.0
17119,0.00354449354212,0.0,-0.69314718056
17121,0.00562874389412,0.0,0.0
17123,0.00150534425537,0.0,0.0
17125,0.00252844635336,0.0,0.0
17127,0.00535619920052,0.0,0.0
17129,0.0025584384231,0.0,0.0
17131,0.00256355619992,0.0,0.0
17133,0.00444642795713,0.0,0.0
17135,0.00714288751238,0.0,0.0
17137,0.00688992666337,0.0,0.0
17139,0.00464900883824,0.0,0.0
17141,0.00324365863484,0.0,0.0
17143,0.00642283088381,0.0,0.0
17145,0.00521334697033,0.0,1.94591014906
17147,0.00244399306988,0.0,0.0
17149,0.00496278934213,0.0,0.0
17151,0.00818558458644,0.0,0.0
17153,0.00656170333329,0.0,0.0
17155,0.00120192322162,1.09861228867,0.0
17157,0.00786561080595,0.0,0.0
17159,0.00678991669347,0.0,0.0
17161,0.00529506443977,0.0,0.0
17163,0.00365290835353,0.0,-0.69314718056
17165,0.00650969176058,0.0,0.0
17167,0.0099775844852,0.0,0.0
17169,0.00421560395459,0.0,0.0
17171,0.00243309122464,0.0,0.0
17173,0.00307278905116,0.0,0.0
17175,0.00524935588614,0.0,0.0
17177,0.00444022296274,0.0,0.0
17179,0.0035929903557,0.0,0.0
17181,0.00406880531739,0.0,0.0
17183,0.00388112018178,0.0,0.0
17185,0.0068317942917,0.0,0.0
17187,0.00410790663936,0.0,0.0
17189,0.0057398116767,0.0,0.0
17191,0.00591367779005,0.0,0.0
17193,0.00584796988242,0.0,0.0
17195,0.00343008251871,0.0,2.07944154168
17197,0.00143000806404,2.51230562398,-1.79175946923
17199,0.00617897623166,0.0,0.0
17201,0.00709980182246,0.0,0.0
17203,0.00254725289293,0.0,0.0
18001,0.00328551385243,0.0,0.0
18003,0.004341391238,3.25809653802,1.60943791243
18005,0.00667978908095,0.0,0.0
18007,0.002592914158,0.0,0.0
18009,0.00240343463335,0.0,0.0
18011,0.00268138961918,0.0,0.0
